developer_name,developer_nip,typ_obiektu,nazwa_inwestycji,budynek,numer_lokalu,pietro,pokoje,status_name,status_norm,area_usable_m2,price_sqm_gross_pln,price_total_gross_pln,currency,balkon_m2,ogrodek_m2,termin,snapshot_date
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",38,"III Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",39,"III Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",4,Parter,2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,20.60,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",40,"III Piętro",2,wolne,dostępne,26.05,12800.00,333440.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",41,"III Piętro",2,wolne,dostępne,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",42,"III Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",43,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",44,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",45,"IV Piętro",3,wolne,dostępne,57.61,10400.00,599144.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",46,"IV Piętro",2,wolne,dostępne,42.98,11700.00,502866.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",47,"IV Piętro",3,wolne,dostępne,45.37,11700.00,530829.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",48,"IV Piętro",2,wolne,dostępne,33.68,12000.00,404160.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",49,"IV Piętro",2,wolne,dostępne,33.40,12000.00,400800.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",5,Parter,2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,19.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",50,"IV Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",51,"IV Piętro",2,sprzedane,sprzedane,27.68,0.00,0.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",52,"IV Piętro",2,wolne,dostępne,33.33,12000.00,399960.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",53,"IV Piętro",2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",54,"IV Piętro",2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",6,Parter,2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,17.40,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",7,Parter,2,rezerwacja,zarezerwowane,26.05,13300.00,346465.00,PLN,2.34,194.50,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",8,Parter,2,wolne,dostępne,27.68,13300.00,368144.00,PLN,2.34,172.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek C",9,Parter,2,wolne,dostępne,33.33,12500.00,416625.00,PLN,3.60,93.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",1,Parter,2,wolne,dostępne,42.86,12500.00,535750.00,PLN,3.60,116.40,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",10,Parter,2,wolne,dostępne,33.41,12500.00,417625.00,PLN,3.60,92.70,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",11,Parter,2,wolne,dostępne,33.41,12500.00,417625.00,PLN,3.60,102.00,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",12,"I Piętro",3,wolne,dostępne,57.61,10200.00,587622.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",13,"I Piętro",2,wolne,dostępne,42.98,11500.00,494270.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",14,"I Piętro",2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",15,"I Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",16,"I Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",17,"I Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",18,"I Piętro",2,rezerwacja,zarezerwowane,26.05,12800.00,333440.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",19,"I Piętro",2,wolne,dostępne,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",2,Parter,2,wolne,dostępne,43.04,11800.00,507872.00,PLN,3.60,21.30,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",20,"I Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",21,"I Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",22,"I Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",23,"II Piętro",3,wolne,dostępne,57.61,10200.00,587622.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",24,"II Piętro",2,wolne,dostępne,42.98,11500.00,494270.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",25,"II Piętro",2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",26,"II Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",27,"II Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",28,"II Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",29,"II Piętro",2,wolne,dostępne,26.05,12800.00,333440.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",3,Parter,2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,20.60,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",30,"II Piętro",2,wolne,dostępne,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",31,"II Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",32,"II Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",33,"II Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",34,"III Piętro",3,wolne,dostępne,57.61,10200.00,587622.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",35,"III Piętro",2,wolne,dostępne,42.98,11500.00,494270.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",36,"III Piętro",2,wolne,dostępne,33.31,11800.00,393058.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",37,"III Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",38,"III Piętro",2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",39,"III Piętro",2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",4,Parter,2,wolne,dostępne,33.40,11800.00,394120.00,PLN,3.60,20.60,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",40,"III Piętro",2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",41,"III Piętro",2,wolne,dostępne,27.68,12800.00,354304.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",42,"III Piętro",2,wolne,dostępne,33.33,11800.00,393294.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",43,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",44,"III Piętro",2,wolne,dostępne,33.41,11800.00,394238.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",45,"IV Piętro",3,wolne,dostępne,57.61,10400.00,599144.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",46,"IV Piętro",2,wolne,dostępne,42.98,11700.00,502866.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",47,"IV Piętro",3,wolne,dostępne,45.37,11700.00,530829.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",48,"IV Piętro",2,wolne,dostępne,33.68,12000.00,404160.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",49,"IV Piętro",2,wolne,dostępne,33.40,12000.00,400800.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",5,Parter,2,wolne,dostępne,33.68,11800.00,397424.00,PLN,3.60,19.10,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",50,"IV Piętro",2,wolne,dostępne,26.05,13000.00,338650.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",51,"IV Piętro",2,wolne,dostępne,27.68,13000.00,359840.00,PLN,2.34,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",52,"IV Piętro",2,wolne,dostępne,33.33,12000.00,399960.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",53,"IV Piętro",2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",54,"IV Piętro",2,wolne,dostępne,33.41,12000.00,400920.00,PLN,3.60,,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",6,Parter,2,sprzedane,sprzedane,33.40,0.00,0.00,PLN,3.60,17.40,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",7,Parter,2,sprzedane,sprzedane,26.05,0.00,0.00,PLN,2.34,175.20,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",8,Parter,2,wolne,dostępne,27.68,13300.00,368144.00,PLN,2.34,175.70,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,mieszkanie,"Ecco Panorama","Budynek D",9,Parter,2,wolne,dostępne,33.33,12500.00,416625.00,PLN,3.60,92.70,"III Kwartał 2027",2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","1 + K29",,,sprzedane,sprzedane,13.66,3733.53,51000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",10,,,sprzedane,sprzedane,13.38,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",11,,,sprzedane,sprzedane,13.38,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",12,,,sprzedane,sprzedane,13.38,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","13 + K31",,,sprzedane,sprzedane,14.88,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","14 + K32",,,sprzedane,sprzedane,14.00,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",15,,,sprzedane,sprzedane,14.00,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","16 + K33",,,sprzedane,sprzedane,14.28,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","17 + K34",,,sprzedane,sprzedane,14.96,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",18,,,sprzedane,sprzedane,13.65,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",19,,,wolne,dostępne,12.51,3357.31,42000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","2 + K30",,,sprzedane,sprzedane,14.05,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","20 + K35",,,sprzedane,sprzedane,13.65,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","21 + K36",,,sprzedane,sprzedane,13.65,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","22 + K37",,,sprzedane,sprzedane,12.75,3764.71,48000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","23 + K38",,,sprzedane,sprzedane,13.65,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","24 + K39",,,sprzedane,sprzedane,13.65,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","25 + K40",,,sprzedane,sprzedane,12.75,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","26 + K41",,,sprzedane,sprzedane,14.75,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","27 + K42",,,sprzedane,sprzedane,14.00,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","28 + K43",,,sprzedane,sprzedane,14.00,3500,49000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","29 + K44",,,sprzedane,sprzedane,14.00,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",3,,,sprzedane,sprzedane,14.00,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","30 + K45",,,sprzedane,sprzedane,13.48,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","31 + K46",,,sprzedane,sprzedane,15.44,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",32,,,sprzedane,sprzedane,14.96,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",33,,,sprzedane,sprzedane,14.00,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",34,,,wolne,dostępne,14.00,3000,42000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","35 + K20",,,sprzedane,sprzedane,14.00,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","36 + K21",,,sprzedane,sprzedane,14.00,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","37 + K23",,,sprzedane,sprzedane,14.00,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","38 + K24",,,sprzedane,sprzedane,13.27,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","39 + K25",,,sprzedane,sprzedane,15.46,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",4,,,sprzedane,sprzedane,13.43,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","40 + K26",,,sprzedane,sprzedane,15.39,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","41 + K27",,,sprzedane,sprzedane,13.33,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe z komórką lokatorską","Ecco Panorama","Budynek A","42 + K28",,,sprzedane,sprzedane,13.00,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",5,,,sprzedane,sprzedane,13.38,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",6,,,sprzedane,sprzedane,13.38,0,0.00,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",7,,,sprzedane,sprzedane,13.38,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",8,,,sprzedane,sprzedane,13.38,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"miejsce postojowe","Ecco Panorama","Budynek A",9,,,sprzedane,sprzedane,13.38,3139.01,42000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K1,,,sprzedane,sprzedane,4.09,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K10,,,sprzedane,sprzedane,2.72,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K11,,,sprzedane,sprzedane,2.72,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K12,,,sprzedane,sprzedane,2.72,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K13,,,sprzedane,sprzedane,2.72,0,,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K14,,,rezerwacja,zarezerwowane,2.72,3308.82,9000.00,PLN,,,,2025-09-09
"PM Development",6762594840,"komórka lokatorska","Ecco Panorama","Budynek A",K15,,,sprzedane,sprzedane,2.72,3308.82,9000.00,PLN,,,,2025-09-09
